[I 2026-05-30 00:39:59,902] A new study created in RDB with name: skb8_v81
Train pool: 22 opps
Heldout pool: 8 opps
Params: 14
Trials: 150, seeds: 20, n_tables: 15

Enqueued anchor trial: 14/14 params
Resuming from 1 existing trials. Target: 150
[I 2026-05-30 01:02:21,100] Trial 31 finished with value: 1256.2394996886078 and parameters: {'equity_call_threshold': 0.45779259603091815, 'pot_odds_buffer_normal': 0.09281407050220775, 'equity_thin_value': 0.48012117150966993, 'bluff_freq_ip': 0.010082722057075798, 'bluff_freq_oop': 0.03932695933835101, 'cbet_freq_base': 0.6531004421246785, 'threebet_call_threshold_pct': 0.18833407738602875, 'fourbet_call_threshold_pct': 0.11900204172590512, 'fourbet_bluff_freq': 0.07370151446132758, 'k_commit': 0.005976378621617676, 'river_v2b_half_pot': 2.3931361550603927, 'skb8_bet_to_mean_multiplier': 1.7632834397491564, 'skb8_min_obs_for_signal': 50, 'skb8_min_bets_obs_for_signal': 3}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:03:01,622] Trial 32 finished with value: 1271.2366351945443 and parameters: {'equity_call_threshold': 0.4342028545423221, 'pot_odds_buffer_normal': 0.08611822861397052, 'equity_thin_value': 0.43423969457711337, 'bluff_freq_ip': 0.0233114548170335, 'bluff_freq_oop': 0.04617537380330133, 'cbet_freq_base': 0.636785754229461, 'threebet_call_threshold_pct': 0.17961012799679268, 'fourbet_call_threshold_pct': 0.13001781266389434, 'fourbet_bluff_freq': 0.1032471843822458, 'k_commit': 0.007324876295883463, 'river_v2b_half_pot': 2.6203739969823316, 'skb8_bet_to_mean_multiplier': 1.6516208590340173, 'skb8_min_obs_for_signal': 31, 'skb8_min_bets_obs_for_signal': 3}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:03:42,532] Trial 33 finished with value: 1286.7099398880896 and parameters: {'equity_call_threshold': 0.43737800861982795, 'pot_odds_buffer_normal': 0.08838705784200995, 'equity_thin_value': 0.43584543868310743, 'bluff_freq_ip': 0.01381940982315636, 'bluff_freq_oop': 0.04697536073007015, 'cbet_freq_base': 0.5819329631821635, 'threebet_call_threshold_pct': 0.17702658003462654, 'fourbet_call_threshold_pct': 0.13584970124842294, 'fourbet_bluff_freq': 0.11497209090882385, 'k_commit': 0.0073032746392871, 'river_v2b_half_pot': 2.5832672284994245, 'skb8_bet_to_mean_multiplier': 1.5547852789011625, 'skb8_min_obs_for_signal': 35, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:04:23,128] Trial 34 finished with value: 1207.5995275170708 and parameters: {'equity_call_threshold': 0.4183026319794152, 'pot_odds_buffer_normal': 0.09712983528894548, 'equity_thin_value': 0.5084927123320528, 'bluff_freq_ip': 0.01341550665327876, 'bluff_freq_oop': 0.04823563483520915, 'cbet_freq_base': 0.5807625462090911, 'threebet_call_threshold_pct': 0.1728399588840472, 'fourbet_call_threshold_pct': 0.1362588455960129, 'fourbet_bluff_freq': 0.12764336630608597, 'k_commit': 0.008583237510438262, 'river_v2b_half_pot': 2.575130431434287, 'skb8_bet_to_mean_multiplier': 1.5284049435915261, 'skb8_min_obs_for_signal': 35, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:05:04,202] Trial 35 finished with value: 1274.1924301929762 and parameters: {'equity_call_threshold': 0.40206221837594713, 'pot_odds_buffer_normal': 0.10212308804577727, 'equity_thin_value': 0.4694903646996155, 'bluff_freq_ip': 0.016638113847213663, 'bluff_freq_oop': 0.0436946231725029, 'cbet_freq_base': 0.6177084309594464, 'threebet_call_threshold_pct': 0.20763671639709066, 'fourbet_call_threshold_pct': 0.1356096642648189, 'fourbet_bluff_freq': 0.15568626795505186, 'k_commit': 0.006071836658922374, 'river_v2b_half_pot': 2.230431097871255, 'skb8_bet_to_mean_multiplier': 1.4520144454528972, 'skb8_min_obs_for_signal': 38, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:05:45,048] Trial 36 finished with value: 1280.4169777810832 and parameters: {'equity_call_threshold': 0.4375385971618845, 'pot_odds_buffer_normal': 0.09491048194955534, 'equity_thin_value': 0.41676003604359896, 'bluff_freq_ip': 0.036728221435152614, 'bluff_freq_oop': 0.039677603208190644, 'cbet_freq_base': 0.5751656820485179, 'threebet_call_threshold_pct': 0.17500579853037038, 'fourbet_call_threshold_pct': 0.13196358724192817, 'fourbet_bluff_freq': 0.11721101679387985, 'k_commit': 0.010155521373945656, 'river_v2b_half_pot': 2.411305122366724, 'skb8_bet_to_mean_multiplier': 1.5733029988468088, 'skb8_min_obs_for_signal': 45, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:06:26,151] Trial 37 finished with value: 1207.3771109769252 and parameters: {'equity_call_threshold': 0.38441971194071234, 'pot_odds_buffer_normal': 0.08691085767882725, 'equity_thin_value': 0.5458311268619267, 'bluff_freq_ip': 0.01730915921786776, 'bluff_freq_oop': 0.04248354631925088, 'cbet_freq_base': 0.5568328597635125, 'threebet_call_threshold_pct': 0.16406618055101746, 'fourbet_call_threshold_pct': 0.12571938939160507, 'fourbet_bluff_freq': 0.20962836202708052, 'k_commit': 0.0048665283613209395, 'river_v2b_half_pot': 2.7311394676662406, 'skb8_bet_to_mean_multiplier': 1.41331208686228, 'skb8_min_obs_for_signal': 42, 'skb8_min_bets_obs_for_signal': 3}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:07:06,771] Trial 38 finished with value: 1204.6280617158945 and parameters: {'equity_call_threshold': 0.45647650084675817, 'pot_odds_buffer_normal': 0.0998491291612991, 'equity_thin_value': 0.4423975354101302, 'bluff_freq_ip': 0.013020980957786997, 'bluff_freq_oop': 0.01576877994471508, 'cbet_freq_base': 0.5844306088329172, 'threebet_call_threshold_pct': 0.19724897765438054, 'fourbet_call_threshold_pct': 0.12046986118165993, 'fourbet_bluff_freq': 0.1303543569477075, 'k_commit': 0.0066446920037079756, 'river_v2b_half_pot': 1.5223740095672604, 'skb8_bet_to_mean_multiplier': 1.5369999460956314, 'skb8_min_obs_for_signal': 43, 'skb8_min_bets_obs_for_signal': 3}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:07:47,667] Trial 39 finished with value: 1275.3994179014724 and parameters: {'equity_call_threshold': 0.475655061511797, 'pot_odds_buffer_normal': 0.1148523053039823, 'equity_thin_value': 0.5019582339788767, 'bluff_freq_ip': 0.018675285476003924, 'bluff_freq_oop': 0.04601269826109635, 'cbet_freq_base': 0.5708447305077329, 'threebet_call_threshold_pct': 0.2127781287943742, 'fourbet_call_threshold_pct': 0.1300959734103827, 'fourbet_bluff_freq': 0.19729029882788085, 'k_commit': 0.007939494834195582, 'river_v2b_half_pot': 2.7127664046017146, 'skb8_bet_to_mean_multiplier': 1.8280484961301782, 'skb8_min_obs_for_signal': 32, 'skb8_min_bets_obs_for_signal': 5}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:08:29,277] Trial 40 finished with value: 1240.927936793518 and parameters: {'equity_call_threshold': 0.4277463677750654, 'pot_odds_buffer_normal': 0.0870915029792678, 'equity_thin_value': 0.5283101934288734, 'bluff_freq_ip': 0.02521693077589337, 'bluff_freq_oop': 0.047720819228326744, 'cbet_freq_base': 0.5930936323492516, 'threebet_call_threshold_pct': 0.18868440485926363, 'fourbet_call_threshold_pct': 0.13695455857801192, 'fourbet_bluff_freq': 0.08900950414022761, 'k_commit': 0.007055103792206181, 'river_v2b_half_pot': 2.442060332482054, 'skb8_bet_to_mean_multiplier': 1.669423002126497, 'skb8_min_obs_for_signal': 40, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:09:11,450] Trial 41 finished with value: 1265.7408524356606 and parameters: {'equity_call_threshold': 0.43567248355176363, 'pot_odds_buffer_normal': 0.09742771120356011, 'equity_thin_value': 0.41572584371241583, 'bluff_freq_ip': 0.037648650901265054, 'bluff_freq_oop': 0.03919681825651399, 'cbet_freq_base': 0.5441420236400338, 'threebet_call_threshold_pct': 0.1769654254999049, 'fourbet_call_threshold_pct': 0.1317598438153254, 'fourbet_bluff_freq': 0.11980957729645511, 'k_commit': 0.010128327219151807, 'river_v2b_half_pot': 2.5357932239105447, 'skb8_bet_to_mean_multiplier': 1.5698095845168676, 'skb8_min_obs_for_signal': 46, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:09:53,503] Trial 42 finished with value: 1261.469733324859 and parameters: {'equity_call_threshold': 0.4396857651539437, 'pot_odds_buffer_normal': 0.09363330509426288, 'equity_thin_value': 0.4129322395036017, 'bluff_freq_ip': 0.045505399349995514, 'bluff_freq_oop': 0.04077995515460739, 'cbet_freq_base': 0.5720164294694438, 'threebet_call_threshold_pct': 0.16774875385231117, 'fourbet_call_threshold_pct': 0.13352706677758525, 'fourbet_bluff_freq': 0.1147177282371967, 'k_commit': 0.009856998428315417, 'river_v2b_half_pot': 2.3821831513417173, 'skb8_bet_to_mean_multiplier': 1.5984724453906836, 'skb8_min_obs_for_signal': 48, 'skb8_min_bets_obs_for_signal': 3}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:10:35,830] Trial 43 finished with value: 1258.2008587637858 and parameters: {'equity_call_threshold': 0.41524215395183733, 'pot_odds_buffer_normal': 0.08973412185851765, 'equity_thin_value': 0.4310012542099335, 'bluff_freq_ip': 0.03639854561822074, 'bluff_freq_oop': 0.03758030043977481, 'cbet_freq_base': 0.5686440084599217, 'threebet_call_threshold_pct': 0.20291180276748333, 'fourbet_call_threshold_pct': 0.1288084284964687, 'fourbet_bluff_freq': 0.14343603907466762, 'k_commit': 0.005923925286090627, 'river_v2b_half_pot': 2.2282489255229105, 'skb8_bet_to_mean_multiplier': 1.3417926740805697, 'skb8_min_obs_for_signal': 45, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:11:17,004] Trial 44 finished with value: 1257.1337727784216 and parameters: {'equity_call_threshold': 0.43898500506421617, 'pot_odds_buffer_normal': 0.1058156775440696, 'equity_thin_value': 0.4852116073364231, 'bluff_freq_ip': 0.04626542005729924, 'bluff_freq_oop': 0.04484272227133039, 'cbet_freq_base': 0.5140294932370381, 'threebet_call_threshold_pct': 0.1858154542526683, 'fourbet_call_threshold_pct': 0.122842761778243, 'fourbet_bluff_freq': 0.1332367165617138, 'k_commit': 0.011844588677687371, 'river_v2b_half_pot': 2.570940434420583, 'skb8_bet_to_mean_multiplier': 1.6133114349873279, 'skb8_min_obs_for_signal': 36, 'skb8_min_bets_obs_for_signal': 3}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:11:57,697] Trial 45 finished with value: 1234.408449593359 and parameters: {'equity_call_threshold': 0.42339647482283405, 'pot_odds_buffer_normal': 0.09583743520980083, 'equity_thin_value': 0.44169053827490984, 'bluff_freq_ip': 0.01198735366379939, 'bluff_freq_oop': 0.031384166281688865, 'cbet_freq_base': 0.5888463226182683, 'threebet_call_threshold_pct': 0.17838735818719526, 'fourbet_call_threshold_pct': 0.1266447536869713, 'fourbet_bluff_freq': 0.15649238296123144, 'k_commit': 0.008460893295734278, 'river_v2b_half_pot': 1.6796667781358035, 'skb8_bet_to_mean_multiplier': 1.5789288691670331, 'skb8_min_obs_for_signal': 42, 'skb8_min_bets_obs_for_signal': 6}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:12:37,610] Trial 46 finished with value: 1150.9173604842251 and parameters: {'equity_call_threshold': 0.4085357238111478, 'pot_odds_buffer_normal': 0.08534365653495178, 'equity_thin_value': 0.4507060463400881, 'bluff_freq_ip': 0.03928659762704537, 'bluff_freq_oop': 0.04193885965494183, 'cbet_freq_base': 0.6877623227229841, 'threebet_call_threshold_pct': 0.10513171642164108, 'fourbet_call_threshold_pct': 0.13755171204374989, 'fourbet_bluff_freq': 0.09639243743259646, 'k_commit': 0.004634641203784592, 'river_v2b_half_pot': 2.472378362646789, 'skb8_bet_to_mean_multiplier': 1.5088249670613088, 'skb8_min_obs_for_signal': 39, 'skb8_min_bets_obs_for_signal': 3}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:13:18,666] Trial 47 finished with value: 1241.394190065816 and parameters: {'equity_call_threshold': 0.442349741936179, 'pot_odds_buffer_normal': 0.10249288965251525, 'equity_thin_value': 0.4596555559039806, 'bluff_freq_ip': 0.015479894027295315, 'bluff_freq_oop': 0.02443868504792609, 'cbet_freq_base': 0.6066167830273229, 'threebet_call_threshold_pct': 0.1943565636583106, 'fourbet_call_threshold_pct': 0.1322824443824456, 'fourbet_bluff_freq': 0.29015883394769426, 'k_commit': 0.009343580812405067, 'river_v2b_half_pot': 2.3544493059064977, 'skb8_bet_to_mean_multiplier': 1.2028524458518453, 'skb8_min_obs_for_signal': 48, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:13:59,752] Trial 48 finished with value: 1233.3587152464354 and parameters: {'equity_call_threshold': 0.4539878570703334, 'pot_odds_buffer_normal': 0.0932071795446525, 'equity_thin_value': 0.4261362790144482, 'bluff_freq_ip': 0.02890064213110824, 'bluff_freq_oop': 0.02784258613599013, 'cbet_freq_base': 0.6449330015834654, 'threebet_call_threshold_pct': 0.1754214940977774, 'fourbet_call_threshold_pct': 0.11507551865382218, 'fourbet_bluff_freq': 0.07896336330461526, 'k_commit': 0.008473720680009442, 'river_v2b_half_pot': 2.2649859887661536, 'skb8_bet_to_mean_multiplier': 1.7365425744851846, 'skb8_min_obs_for_signal': 33, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:14:40,236] Trial 49 finished with value: 1215.2675162914907 and parameters: {'equity_call_threshold': 0.4293884022106514, 'pot_odds_buffer_normal': 0.17310168880499718, 'equity_thin_value': 0.4082105709866364, 'bluff_freq_ip': 0.018257670840023374, 'bluff_freq_oop': 0.03967128291932822, 'cbet_freq_base': 0.6720958181209753, 'threebet_call_threshold_pct': 0.16788159429463725, 'fourbet_call_threshold_pct': 0.13477725539903568, 'fourbet_bluff_freq': 0.11765207673321482, 'k_commit': 0.003777237853760316, 'river_v2b_half_pot': 2.6761794408277053, 'skb8_bet_to_mean_multiplier': 1.6806778632477228, 'skb8_min_obs_for_signal': 21, 'skb8_min_bets_obs_for_signal': 5}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:15:21,070] Trial 50 finished with value: 1226.394299961972 and parameters: {'equity_call_threshold': 0.42231840935039006, 'pot_odds_buffer_normal': 0.14286293408797773, 'equity_thin_value': 0.41952646385088427, 'bluff_freq_ip': 0.023925788953215885, 'bluff_freq_oop': 0.035679769698079324, 'cbet_freq_base': 0.6058989768726576, 'threebet_call_threshold_pct': 0.18379415473763813, 'fourbet_call_threshold_pct': 0.12503306483193055, 'fourbet_bluff_freq': 0.060443628393823404, 'k_commit': 0.006350279237138089, 'river_v2b_half_pot': 1.9392391092094678, 'skb8_bet_to_mean_multiplier': 1.8136961863290852, 'skb8_min_obs_for_signal': 41, 'skb8_min_bets_obs_for_signal': 3}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:16:02,166] Trial 51 finished with value: 1244.116545963781 and parameters: {'equity_call_threshold': 0.4801834894556574, 'pot_odds_buffer_normal': 0.11486875547474251, 'equity_thin_value': 0.5103086431358317, 'bluff_freq_ip': 0.0183830537498794, 'bluff_freq_oop': 0.04710340314662351, 'cbet_freq_base': 0.5748910095343518, 'threebet_call_threshold_pct': 0.20924875759332262, 'fourbet_call_threshold_pct': 0.1310045271957581, 'fourbet_bluff_freq': 0.20700409741348105, 'k_commit': 0.008075913034212257, 'river_v2b_half_pot': 2.772779712897896, 'skb8_bet_to_mean_multiplier': 1.8622863737722373, 'skb8_min_obs_for_signal': 32, 'skb8_min_bets_obs_for_signal': 5}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:16:42,954] Trial 52 finished with value: 1258.6774135404246 and parameters: {'equity_call_threshold': 0.4755475569002515, 'pot_odds_buffer_normal': 0.12014336481580905, 'equity_thin_value': 0.5045645217817543, 'bluff_freq_ip': 0.020261517250329566, 'bluff_freq_oop': 0.0455643302605189, 'cbet_freq_base': 0.5450971352587083, 'threebet_call_threshold_pct': 0.21404595106658245, 'fourbet_call_threshold_pct': 0.12863548687392795, 'fourbet_bluff_freq': 0.18713438351524112, 'k_commit': 0.007087846883239153, 'river_v2b_half_pot': 2.707965905329681, 'skb8_bet_to_mean_multiplier': 1.7973877896687203, 'skb8_min_obs_for_signal': 34, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:17:24,307] Trial 53 finished with value: 1250.2345159402703 and parameters: {'equity_call_threshold': 0.4712109020219254, 'pot_odds_buffer_normal': 0.08374017177629692, 'equity_thin_value': 0.49425976380312303, 'bluff_freq_ip': 0.010037966347549845, 'bluff_freq_oop': 0.04973217444270069, 'cbet_freq_base': 0.5667230825628992, 'threebet_call_threshold_pct': 0.18909562205457484, 'fourbet_call_threshold_pct': 0.13807779273613538, 'fourbet_bluff_freq': 0.1978872581646947, 'k_commit': 0.009045661224564414, 'river_v2b_half_pot': 2.544066746151474, 'skb8_bet_to_mean_multiplier': 1.476466630441383, 'skb8_min_obs_for_signal': 27, 'skb8_min_bets_obs_for_signal': 6}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:18:05,325] Trial 54 finished with value: 1230.334735514336 and parameters: {'equity_call_threshold': 0.4612369825487589, 'pot_odds_buffer_normal': 0.11235637446793206, 'equity_thin_value': 0.5002172763237628, 'bluff_freq_ip': 0.01467166979845977, 'bluff_freq_oop': 0.043340939100352374, 'cbet_freq_base': 0.5643005191052887, 'threebet_call_threshold_pct': 0.20366736320239917, 'fourbet_call_threshold_pct': 0.12170672304675603, 'fourbet_bluff_freq': 0.22107217223274803, 'k_commit': 0.005628473684152589, 'river_v2b_half_pot': 2.620711131549679, 'skb8_bet_to_mean_multiplier': 1.9548073719268593, 'skb8_min_obs_for_signal': 36, 'skb8_min_bets_obs_for_signal': 5}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:18:46,171] Trial 55 finished with value: 1251.2736428978133 and parameters: {'equity_call_threshold': 0.3710740107029883, 'pot_odds_buffer_normal': 0.09083976720308932, 'equity_thin_value': 0.5307571104259479, 'bluff_freq_ip': 0.019429517878380487, 'bluff_freq_oop': 0.04251063218810893, 'cbet_freq_base': 0.5796103241179409, 'threebet_call_threshold_pct': 0.2149562550480302, 'fourbet_call_threshold_pct': 0.13409418198543524, 'fourbet_bluff_freq': 0.09392564082392685, 'k_commit': 0.011037929911209787, 'river_v2b_half_pot': 2.8222816840130984, 'skb8_bet_to_mean_multiplier': 1.9079368888359085, 'skb8_min_obs_for_signal': 32, 'skb8_min_bets_obs_for_signal': 3}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:19:26,731] Trial 56 finished with value: 1214.3506324249254 and parameters: {'equity_call_threshold': 0.49179858231435486, 'pot_odds_buffer_normal': 0.13325013524865104, 'equity_thin_value': 0.4610769609633484, 'bluff_freq_ip': 0.012437107111935863, 'bluff_freq_oop': 0.038269639183425554, 'cbet_freq_base': 0.5962212169585709, 'threebet_call_threshold_pct': 0.15026957146305206, 'fourbet_call_threshold_pct': 0.13034504297909957, 'fourbet_bluff_freq': 0.2221094446214326, 'k_commit': 0.010285552765685449, 'river_v2b_half_pot': 2.4551064028122225, 'skb8_bet_to_mean_multiplier': 1.7068469096954038, 'skb8_min_obs_for_signal': 44, 'skb8_min_bets_obs_for_signal': 3}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:20:06,851] Trial 57 finished with value: 1104.14722171218 and parameters: {'equity_call_threshold': 0.4489783095247175, 'pot_odds_buffer_normal': 0.1005583228996302, 'equity_thin_value': 0.4710826807130321, 'bluff_freq_ip': 0.01738294391420349, 'bluff_freq_oop': 0.04492868324513903, 'cbet_freq_base': 0.5482003262407806, 'threebet_call_threshold_pct': 0.11261792561092858, 'fourbet_call_threshold_pct': 0.12809911544217967, 'fourbet_bluff_freq': 0.06532391920043576, 'k_commit': 0.007906671013266435, 'river_v2b_half_pot': 2.904380877799859, 'skb8_bet_to_mean_multiplier': 1.8623766475176107, 'skb8_min_obs_for_signal': 38, 'skb8_min_bets_obs_for_signal': 5}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:20:48,163] Trial 58 finished with value: 1196.5393729554862 and parameters: {'equity_call_threshold': 0.43724272499740013, 'pot_odds_buffer_normal': 0.16605359875904388, 'equity_thin_value': 0.5172503008953012, 'bluff_freq_ip': 0.015172818201329073, 'bluff_freq_oop': 0.03595817481096442, 'cbet_freq_base': 0.5626035072050455, 'threebet_call_threshold_pct': 0.1807192610456899, 'fourbet_call_threshold_pct': 0.11605381048184642, 'fourbet_bluff_freq': 0.16332352160122893, 'k_commit': 0.0069178340424584685, 'river_v2b_half_pot': 2.4971112300422265, 'skb8_bet_to_mean_multiplier': 1.8162178888701863, 'skb8_min_obs_for_signal': 30, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:21:28,702] Trial 59 finished with value: 1220.5951574504052 and parameters: {'equity_call_threshold': 0.4686949872384054, 'pot_odds_buffer_normal': 0.10880891351017505, 'equity_thin_value': 0.44689118313104764, 'bluff_freq_ip': 0.011852306962805583, 'bluff_freq_oop': 0.018664727813995155, 'cbet_freq_base': 0.6848102618646664, 'threebet_call_threshold_pct': 0.19393263394068214, 'fourbet_call_threshold_pct': 0.1387435629773956, 'fourbet_bluff_freq': 0.18441387508933693, 'k_commit': 0.009536479117088825, 'river_v2b_half_pot': 2.780033356410739, 'skb8_bet_to_mean_multiplier': 1.6255181184232668, 'skb8_min_obs_for_signal': 49, 'skb8_min_bets_obs_for_signal': 7}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:22:10,408] Trial 60 finished with value: 1237.7023834555043 and parameters: {'equity_call_threshold': 0.44600521050170755, 'pot_odds_buffer_normal': 0.08366047367937975, 'equity_thin_value': 0.4000014985912929, 'bluff_freq_ip': 0.028289935386611842, 'bluff_freq_oop': 0.04085098576536448, 'cbet_freq_base': 0.5259362126607355, 'threebet_call_threshold_pct': 0.17044358472962004, 'fourbet_call_threshold_pct': 0.13199378029385095, 'fourbet_bluff_freq': 0.08201652594047998, 'k_commit': 0.006465705918391204, 'river_v2b_half_pot': 2.604144087877186, 'skb8_bet_to_mean_multiplier': 1.7439150698584538, 'skb8_min_obs_for_signal': 34, 'skb8_min_bets_obs_for_signal': 3}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:22:51,316] Trial 61 finished with value: 1243.821485215399 and parameters: {'equity_call_threshold': 0.4007036547587167, 'pot_odds_buffer_normal': 0.10300370948092047, 'equity_thin_value': 0.468607856413406, 'bluff_freq_ip': 0.016951130390028678, 'bluff_freq_oop': 0.043997593310569724, 'cbet_freq_base': 0.6221940182507739, 'threebet_call_threshold_pct': 0.21068742849658398, 'fourbet_call_threshold_pct': 0.13551372174360807, 'fourbet_bluff_freq': 0.14793013953508133, 'k_commit': 0.006196177053393588, 'river_v2b_half_pot': 2.189241623164942, 'skb8_bet_to_mean_multiplier': 1.4375767954412035, 'skb8_min_obs_for_signal': 38, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:23:31,778] Trial 62 finished with value: 1232.3614905688203 and parameters: {'equity_call_threshold': 0.4047240694970483, 'pot_odds_buffer_normal': 0.0983497359297179, 'equity_thin_value': 0.4819782490434269, 'bluff_freq_ip': 0.016340129516480766, 'bluff_freq_oop': 0.046813412467323574, 'cbet_freq_base': 0.6546500323178879, 'threebet_call_threshold_pct': 0.20554948666820985, 'fourbet_call_threshold_pct': 0.13582310485051316, 'fourbet_bluff_freq': 0.10529763815491007, 'k_commit': 0.005545279259321619, 'river_v2b_half_pot': 2.263615794856767, 'skb8_bet_to_mean_multiplier': 1.4492577207859862, 'skb8_min_obs_for_signal': 46, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:24:12,712] Trial 63 finished with value: 1214.2752222575923 and parameters: {'equity_call_threshold': 0.3918367432048639, 'pot_odds_buffer_normal': 0.08985676035134038, 'equity_thin_value': 0.4729855707396613, 'bluff_freq_ip': 0.014269917522839603, 'bluff_freq_oop': 0.04281615658484705, 'cbet_freq_base': 0.6614612769946417, 'threebet_call_threshold_pct': 0.19919876716610255, 'fourbet_call_threshold_pct': 0.13377216079665083, 'fourbet_bluff_freq': 0.16707840225548498, 'k_commit': 0.00757133891616645, 'river_v2b_half_pot': 2.0765804425748904, 'skb8_bet_to_mean_multiplier': 1.5568690616371925, 'skb8_min_obs_for_signal': 40, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:24:55,014] Trial 64 finished with value: 1246.4279144074153 and parameters: {'equity_call_threshold': 0.41953601935800133, 'pot_odds_buffer_normal': 0.09523555599751585, 'equity_thin_value': 0.45530059618208796, 'bluff_freq_ip': 0.033709454088448804, 'bluff_freq_oop': 0.044562542226211345, 'cbet_freq_base': 0.6712821276260269, 'threebet_call_threshold_pct': 0.21165487999106972, 'fourbet_call_threshold_pct': 0.12564594937923143, 'fourbet_bluff_freq': 0.1375484884013378, 'k_commit': 0.004841155884442387, 'river_v2b_half_pot': 2.3464008590998544, 'skb8_bet_to_mean_multiplier': 1.4932478732411427, 'skb8_min_obs_for_signal': 37, 'skb8_min_bets_obs_for_signal': 3}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:25:35,965] Trial 65 finished with value: 1262.4242633692363 and parameters: {'equity_call_threshold': 0.38451507037372157, 'pot_odds_buffer_normal': 0.08040116158687877, 'equity_thin_value': 0.45088371727280757, 'bluff_freq_ip': 0.018946435010849652, 'bluff_freq_oop': 0.04866159215659805, 'cbet_freq_base': 0.6378457789492299, 'threebet_call_threshold_pct': 0.21912101113445692, 'fourbet_call_threshold_pct': 0.13997411202837032, 'fourbet_bluff_freq': 0.12524498985211885, 'k_commit': 0.005813359920779634, 'river_v2b_half_pot': 2.424508069635118, 'skb8_bet_to_mean_multiplier': 1.3568053461293161, 'skb8_min_obs_for_signal': 43, 'skb8_min_bets_obs_for_signal': 6}. Best is trial 28 with value: 1293.3518303755377.
[I 2026-05-30 01:26:16,721] Trial 66 finished with value: 1261.033542552425 and parameters: {'equity_call_threshold': 0.43071016852223404, 'pot_odds_buffer_normal': 0.0917973207148462, 'equity_thin_value': 0.46325788514181465, 'bluff_freq_ip': 0.022552404819160578, 'bluff_freq_oop': 0.03978000742566064, 'cbet_freq_base': 0.6135158935414496, 'threebet_call_threshold_pct': 0.1862475656456295, 'fourbet_call_threshold_pct': 0.12970870278057822, 'fourbet_bluff_freq': 0.15799735331010628, 'k_commit': 0.0035886735952041166, 'river_v2b_half_pot': 2.1220589638640375, 'skb8_bet_to_mean_multiplier': 1.784770916402343, 'skb8_min_obs_for_signal': 45, 'skb8_min_bets_obs_for_signal': 4}. Best is trial 28 with value: 1293.3518303755377.
